,date,lga_name19,value
677,2021-08-01,NORTHERN BEACHES,2
678,2021-08-01,PARRAMATTA,8
679,2021-08-01,PENRITH,2
680,2021-08-01,RYDE,1
681,2021-08-01,STRATHFIELD,7
682,2021-08-01,SUTHERLAND SHIRE,1
683,2021-08-01,SYDNEY,1
684,2021-08-01,THE HILLS SHIRE,2
685,2021-08-01,WAVERLEY,1
686,2021-08-01,WILLOUGHBY,1
687,2021-08-02,BAYSIDE,3
688,2021-08-02,BLACKTOWN,11
689,2021-08-02,BURWOOD,1
690,2021-08-02,CAMDEN,8
691,2021-08-02,CAMPBELLTOWN,11
692,2021-08-02,CANADA BAY,2
693,2021-08-02,CANTERBURY-BANKSTOWN,64
694,2021-08-02,CUMBERLAND,41
695,2021-08-02,FAIRFIELD,12
696,2021-08-02,GEORGES RIVER,2
697,2021-08-02,INNER WEST,4
698,2021-08-02,LIVERPOOL,17
699,2021-08-02,PARRAMATTA,5
700,2021-08-02,PENRITH,11
701,2021-08-02,RYDE,1
702,2021-08-02,STRATHFIELD,5
703,2021-08-02,SUTHERLAND SHIRE,2
704,2021-08-02,SYDNEY,3
705,2021-08-02,THE HILLS SHIRE,1
706,2021-08-02,WAVERLEY,2
707,2021-08-02,WILLOUGHBY,2
708,2021-08-03,BAYSIDE,5
709,2021-08-03,BLACKTOWN,18
710,2021-08-03,CAMDEN,2
711,2021-08-03,CAMPBELLTOWN,15
712,2021-08-03,CANTERBURY-BANKSTOWN,79
713,2021-08-03,CUMBERLAND,42
714,2021-08-03,FAIRFIELD,16
715,2021-08-03,GEORGES RIVER,3
716,2021-08-03,INNER WEST,4
717,2021-08-03,LIVERPOOL,11
718,2021-08-03,NORTHERN BEACHES,1
719,2021-08-03,PARRAMATTA,15
720,2021-08-03,PENRITH,10
721,2021-08-03,STRATHFIELD,3
722,2021-08-03,SYDNEY,1
723,2021-08-03,THE HILLS SHIRE,4
724,2021-08-03,WILLOUGHBY,3
725,2021-08-03,WOLLONGONG,3
726,2021-08-04,BAYSIDE,8
727,2021-08-04,BLACKTOWN,19
728,2021-08-04,BLUE MOUNTAINS,1
729,2021-08-04,BURWOOD,2
730,2021-08-04,CAMDEN,2
731,2021-08-04,CAMPBELLTOWN,10
732,2021-08-04,CANADA BAY,1
733,2021-08-04,CANTERBURY-BANKSTOWN,48
734,2021-08-04,CENTRAL COAST,8
735,2021-08-04,CESSNOCK,1
736,2021-08-04,CUMBERLAND,44
737,2021-08-04,FAIRFIELD,25
738,2021-08-04,GEORGES RIVER,4
739,2021-08-04,INNER WEST,7
740,2021-08-04,LIVERPOOL,26
741,2021-08-04,NORTHERN BEACHES,1
742,2021-08-04,PARRAMATTA,13
743,2021-08-04,PENRITH,16
744,2021-08-04,RYDE,1
745,2021-08-04,STRATHFIELD,2
746,2021-08-04,SUTHERLAND SHIRE,1
747,2021-08-04,SYDNEY,3
748,2021-08-04,THE HILLS SHIRE,1
749,2021-08-05,BAYSIDE,4
750,2021-08-05,BLACKTOWN,30
751,2021-08-05,CAMDEN,3
752,2021-08-05,CAMPBELLTOWN,16
753,2021-08-05,CANTERBURY-BANKSTOWN,94
754,2021-08-05,CENTRAL COAST,1
755,2021-08-05,CESSNOCK,1
756,2021-08-05,CUMBERLAND,42
757,2021-08-05,FAIRFIELD,20
758,2021-08-05,GEORGES RIVER,10
759,2021-08-05,INNER WEST,7
760,2021-08-05,LAKE MACQUARIE,1
761,2021-08-05,LIVERPOOL,35
762,2021-08-05,MAITLAND,2
763,2021-08-05,NEWCASTLE,1
764,2021-08-05,NORTHERN BEACHES,6
765,2021-08-05,PARRAMATTA,18
766,2021-08-05,PENRITH,20
767,2021-08-05,RYDE,3
768,2021-08-05,SYDNEY,4
769,2021-08-05,THE HILLS SHIRE,1
770,2021-08-05,WAVERLEY,1
771,2021-08-06,BAYSIDE,9
772,2021-08-06,BLACKTOWN,33
773,2021-08-06,BLUE MOUNTAINS,1
774,2021-08-06,BURWOOD,3
775,2021-08-06,CAMDEN,2
776,2021-08-06,CAMPBELLTOWN,12
777,2021-08-06,CANADA BAY,1
778,2021-08-06,CANTERBURY-BANKSTOWN,66
779,2021-08-06,CESSNOCK,1
780,2021-08-06,CUMBERLAND,37
781,2021-08-06,FAIRFIELD,27
782,2021-08-06,GEORGES RIVER,11
783,2021-08-06,INNER WEST,7
784,2021-08-06,KU-RING-GAI,1
785,2021-08-06,LIVERPOOL,22
786,2021-08-06,MAITLAND,1
787,2021-08-06,NEWCASTLE,3
788,2021-08-06,PARRAMATTA,20
789,2021-08-06,PENRITH,28
790,2021-08-06,RANDWICK,1
791,2021-08-06,RYDE,1
792,2021-08-06,STRATHFIELD,3
793,2021-08-06,SUTHERLAND SHIRE,2
794,2021-08-06,SYDNEY,3
795,2021-08-06,THE HILLS SHIRE,2
796,2021-08-06,WAVERLEY,1
797,2021-08-06,WILLOUGHBY,1
798,2021-08-07,ARMIDALE REGIONAL,2
799,2021-08-07,BAYSIDE,2
800,2021-08-07,BLACKTOWN,18
801,2021-08-07,CAMDEN,4
802,2021-08-07,CAMPBELLTOWN,9
803,2021-08-07,CANADA BAY,1
804,2021-08-07,CANTERBURY-BANKSTOWN,62
805,2021-08-07,CENTRAL COAST,3
806,2021-08-07,CUMBERLAND,38
807,2021-08-07,FAIRFIELD,24
808,2021-08-07,GEORGES RIVER,4
809,2021-08-07,INNER WEST,4
810,2021-08-07,KU-RING-GAI,1
811,2021-08-07,LAKE MACQUARIE,2
812,2021-08-07,LANE COVE,1
813,2021-08-07,LIVERPOOL,18
814,2021-08-07,NEWCASTLE,5
815,2021-08-07,NORTHERN BEACHES,3
816,2021-08-07,PARRAMATTA,7
817,2021-08-07,PENRITH,26
818,2021-08-07,PORT STEPHENS,2
819,2021-08-07,RYDE,2
820,2021-08-07,STRATHFIELD,1
821,2021-08-07,SUTHERLAND SHIRE,2
822,2021-08-07,THE HILLS SHIRE,5
823,2021-08-07,WAVERLEY,2
824,2021-08-08,ARMIDALE REGIONAL,1
825,2021-08-08,BAYSIDE,16
826,2021-08-08,BLACKTOWN,30
827,2021-08-08,CAMDEN,3
828,2021-08-08,CAMPBELLTOWN,14
829,2021-08-08,CANADA BAY,2
830,2021-08-08,CANTERBURY-BANKSTOWN,54
831,2021-08-08,COFFS HARBOUR,1
832,2021-08-08,CUMBERLAND,25
833,2021-08-08,FAIRFIELD,21
834,2021-08-08,GEORGES RIVER,3
835,2021-08-08,INNER WEST,2
836,2021-08-08,KU-RING-GAI,1
837,2021-08-08,LAKE MACQUARIE,2
838,2021-08-08,LIVERPOOL,29
839,2021-08-08,MAITLAND,2
840,2021-08-08,NEWCASTLE,5
841,2021-08-08,NORTHERN BEACHES,4
842,2021-08-08,PARRAMATTA,12
843,2021-08-08,PENRITH,20
844,2021-08-08,PORT STEPHENS,1
845,2021-08-08,RANDWICK,1
846,2021-08-08,RYDE,6
847,2021-08-08,STRATHFIELD,1
848,2021-08-08,SUTHERLAND SHIRE,1
849,2021-08-08,WAVERLEY,1
850,2021-08-08,WOOLLAHRA,2
851,2021-08-09,BAYSIDE,15
852,2021-08-09,BLACKTOWN,41
853,2021-08-09,BURWOOD,2
854,2021-08-09,CAMDEN,5
855,2021-08-09,CAMPBELLTOWN,20
856,2021-08-09,CANADA BAY,1
857,2021-08-09,CANTERBURY-BANKSTOWN,65
858,2021-08-09,CUMBERLAND,71
859,2021-08-09,FAIRFIELD,16
860,2021-08-09,GEORGES RIVER,13
861,2021-08-09,HAWKESBURY,1
862,2021-08-09,HORNSBY,1
863,2021-08-09,INNER WEST,3
864,2021-08-09,KU-RING-GAI,1
865,2021-08-09,LAKE MACQUARIE,2
866,2021-08-09,LANE COVE,2
867,2021-08-09,LIVERPOOL,24
868,2021-08-09,NEWCASTLE,4
869,2021-08-09,PARRAMATTA,17
870,2021-08-09,PENRITH,29
871,2021-08-09,RANDWICK,5
872,2021-08-09,RYDE,4
873,2021-08-09,STRATHFIELD,7
874,2021-08-09,SUTHERLAND SHIRE,2
875,2021-08-09,SYDNEY,5
876,2021-08-09,THE HILLS SHIRE,2
877,2021-08-09,WAVERLEY,3
878,2021-08-09,WOOLLAHRA,3
879,2021-08-10,BAYSIDE,8
880,2021-08-10,BLACKTOWN,45
881,2021-08-10,BLUE MOUNTAINS,1
882,2021-08-10,CAMDEN,1
883,2021-08-10,CAMPBELLTOWN,10
884,2021-08-10,CANADA BAY,4
885,2021-08-10,CANTERBURY-BANKSTOWN,79
886,2021-08-10,CENTRAL COAST,2
887,2021-08-10,CUMBERLAND,42
888,2021-08-10,DUBBO REGIONAL,1
889,2021-08-10,FAIRFIELD,26
890,2021-08-10,GEORGES RIVER,5
891,2021-08-10,HAWKESBURY,1
892,2021-08-10,INNER WEST,4
893,2021-08-10,KU-RING-GAI,1
894,2021-08-10,LAKE MACQUARIE,11
895,2021-08-10,LANE COVE,1
896,2021-08-10,LIVERPOOL,17
897,2021-08-10,MAITLAND,1
898,2021-08-10,MID-COAST,1
899,2021-08-10,NEWCASTLE,8
900,2021-08-10,NORTH SYDNEY,1
901,2021-08-10,NORTHERN BEACHES,1
902,2021-08-10,PARRAMATTA,12
903,2021-08-10,PENRITH,39
904,2021-08-10,RANDWICK,1
905,2021-08-10,RYDE,3
906,2021-08-10,SHELLHARBOUR,1
907,2021-08-10,STRATHFIELD,1
908,2021-08-10,SUTHERLAND SHIRE,3
909,2021-08-10,SYDNEY,1
910,2021-08-10,THE HILLS SHIRE,2
911,2021-08-10,WAVERLEY,4
912,2021-08-11,BAYSIDE,4
913,2021-08-11,BLACKTOWN,42
914,2021-08-11,BURWOOD,2
915,2021-08-11,CAMDEN,8
916,2021-08-11,CAMPBELLTOWN,16
917,2021-08-11,CANADA BAY,2
918,2021-08-11,CANTERBURY-BANKSTOWN,95
919,2021-08-11,CUMBERLAND,48
920,2021-08-11,DUBBO REGIONAL,4
921,2021-08-11,FAIRFIELD,37
922,2021-08-11,GEORGES RIVER,6
923,2021-08-11,INNER WEST,2
924,2021-08-11,LAKE MACQUARIE,11
925,2021-08-11,LIVERPOOL,20
926,2021-08-11,MAITLAND,3
927,2021-08-11,NEWCASTLE,3
928,2021-08-11,NORTHERN BEACHES,4
929,2021-08-11,PARRAMATTA,7
930,2021-08-11,PENRITH,32
931,2021-08-11,PORT STEPHENS,1
932,2021-08-11,RANDWICK,3
933,2021-08-11,RYDE,2
934,2021-08-11,STRATHFIELD,5
935,2021-08-11,SUTHERLAND SHIRE,1
936,2021-08-11,SYDNEY,4
937,2021-08-11,THE HILLS SHIRE,3
938,2021-08-11,WALGETT,1
939,2021-08-11,WAVERLEY,1
940,2021-08-11,WOLLONDILLY,1
941,2021-08-11,WOOLLAHRA,1
942,2021-08-12,ARMIDALE REGIONAL,1
943,2021-08-12,BAYSIDE,12
944,2021-08-12,BLACKTOWN,68
945,2021-08-12,BLUE MOUNTAINS,3
946,2021-08-12,BURWOOD,1
947,2021-08-12,CAMDEN,4
948,2021-08-12,CAMPBELLTOWN,19
949,2021-08-12,CANADA BAY,1
950,2021-08-12,CANTERBURY-BANKSTOWN,67
951,2021-08-12,CENTRAL COAST,3
952,2021-08-12,CORRECTIONAL SETTINGS,1
953,2021-08-12,CUMBERLAND,52
954,2021-08-12,DUBBO REGIONAL,11
955,2021-08-12,FAIRFIELD,31
956,2021-08-12,GEORGES RIVER,6
957,2021-08-12,HAWKESBURY,3
958,2021-08-12,INNER WEST,2
959,2021-08-12,LAKE MACQUARIE,2
960,2021-08-12,LANE COVE,1
961,2021-08-12,LITHGOW,2
962,2021-08-12,LIVERPOOL,26
963,2021-08-12,MAITLAND,1
964,2021-08-12,NEWCASTLE,3
965,2021-08-12,PARRAMATTA,17
966,2021-08-12,PENRITH,35
967,2021-08-12,PORT STEPHENS,1
968,2021-08-12,RANDWICK,2
969,2021-08-12,RYDE,5
970,2021-08-12,STRATHFIELD,3
971,2021-08-12,SUTHERLAND SHIRE,4
972,2021-08-12,SYDNEY,3
973,2021-08-12,THE HILLS SHIRE,4
974,2021-08-12,WALGETT,3
975,2021-08-12,WAVERLEY,1
976,2021-08-12,WOOLLAHRA,1
977,2021-08-13,BAYSIDE,11
978,2021-08-13,BLACKTOWN,65
979,2021-08-13,CAMDEN,4
980,2021-08-13,CAMPBELLTOWN,6
981,2021-08-13,CANADA BAY,5
982,2021-08-13,CANTERBURY-BANKSTOWN,64
983,2021-08-13,CENTRAL COAST,4
984,2021-08-13,CESSNOCK,1
985,2021-08-13,CUMBERLAND,84
986,2021-08-13,DUBBO REGIONAL,17
987,2021-08-13,FAIRFIELD,26
988,2021-08-13,GEORGES RIVER,12
989,2021-08-13,HAWKESBURY,1
990,2021-08-13,HUNTERS HILL,1
991,2021-08-13,INNER WEST,3
992,2021-08-13,KU-RING-GAI,4
993,2021-08-13,LAKE MACQUARIE,2
994,2021-08-13,LANE COVE,1
995,2021-08-13,LIVERPOOL,25
996,2021-08-13,MAITLAND,9
997,2021-08-13,NEWCASTLE,2
998,2021-08-13,NORTHERN BEACHES,2
999,2021-08-13,PARRAMATTA,15
1000,2021-08-13,PENRITH,60
1001,2021-08-13,RYDE,7
1002,2021-08-13,SHELLHARBOUR,3
1003,2021-08-13,STRATHFIELD,6
1004,2021-08-13,SUTHERLAND SHIRE,4
1005,2021-08-13,SYDNEY,4
1006,2021-08-13,THE HILLS SHIRE,3
1007,2021-08-13,WAVERLEY,1
1008,2021-08-14,BAYSIDE,9
1009,2021-08-14,BLACKTOWN,70
1010,2021-08-14,BLUE MOUNTAINS,2
1011,2021-08-14,BURWOOD,1
1012,2021-08-14,CAMDEN,2
1013,2021-08-14,CAMPBELLTOWN,6
1014,2021-08-14,CANADA BAY,2
1015,2021-08-14,CANTERBURY-BANKSTOWN,57
1016,2021-08-14,CENTRAL COAST,3
1017,2021-08-14,CORRECTIONAL SETTINGS,1
1018,2021-08-14,CUMBERLAND,48
1019,2021-08-14,DUBBO REGIONAL,21
1020,2021-08-14,FAIRFIELD,11
1021,2021-08-14,GEORGES RIVER,4
1022,2021-08-14,INNER WEST,2
1023,2021-08-14,KU-RING-GAI,1
1024,2021-08-14,LAKE MACQUARIE,1
1025,2021-08-14,LANE COVE,1
1026,2021-08-14,LIVERPOOL,10
1027,2021-08-14,MAITLAND,1
1028,2021-08-14,MID-WESTERN REGIONAL,2
1029,2021-08-14,NEWCASTLE,4
1030,2021-08-14,NORTHERN BEACHES,1
1031,2021-08-14,PARRAMATTA,16
1032,2021-08-14,PENRITH,25
1033,2021-08-14,PORT STEPHENS,3
1034,2021-08-14,RANDWICK,1
1035,2021-08-14,RYDE,1
1036,2021-08-14,STRATHFIELD,4
1037,2021-08-14,SUTHERLAND SHIRE,3
1038,2021-08-14,SYDNEY,3
1039,2021-08-14,THE HILLS SHIRE,5
1040,2021-08-14,WAVERLEY,1
1041,2021-08-14,WOLLONDILLY,1
1042,2021-08-14,WOLLONGONG,1
1043,2021-08-15,BAYSIDE,16
1044,2021-08-15,BLACKTOWN,71
1045,2021-08-15,CAMDEN,7
1046,2021-08-15,CAMPBELLTOWN,21
1047,2021-08-15,CANADA BAY,4
1048,2021-08-15,CANTERBURY-BANKSTOWN,86
1049,2021-08-15,CENTRAL COAST,1
1050,2021-08-15,CORRECTIONAL SETTINGS,1
1051,2021-08-15,CUMBERLAND,105
1052,2021-08-15,DUBBO REGIONAL,31
1053,2021-08-15,FAIRFIELD,38
1054,2021-08-15,GEORGES RIVER,3
1055,2021-08-15,HAWKESBURY,3
1056,2021-08-15,HORNSBY,1
1057,2021-08-15,INNER WEST,1
1058,2021-08-15,KU-RING-GAI,2
1059,2021-08-15,LAKE MACQUARIE,2
1060,2021-08-15,LANE COVE,1
1061,2021-08-15,LIVERPOOL,31
1062,2021-08-15,MAITLAND,10
1063,2021-08-15,NEWCASTLE,3
1064,2021-08-15,NORTHERN BEACHES,1
1065,2021-08-15,PARRAMATTA,16
1066,2021-08-15,PENRITH,20
1067,2021-08-15,RANDWICK,1
1068,2021-08-15,RYDE,1
1069,2021-08-15,STRATHFIELD,7
1070,2021-08-15,SUTHERLAND SHIRE,4
1071,2021-08-15,SYDNEY,3
1072,2021-08-15,THE HILLS SHIRE,9
1073,2021-08-16,BAYSIDE,10
1074,2021-08-16,BLACKTOWN,98
1075,2021-08-16,BLUE MOUNTAINS,1
1076,2021-08-16,BOURKE,1
1077,2021-08-16,BROKEN HILL,1
1078,2021-08-16,BURWOOD,1
1079,2021-08-16,CAMDEN,11
1080,2021-08-16,CAMPBELLTOWN,30
1081,2021-08-16,CANADA BAY,1
1082,2021-08-16,CANTERBURY-BANKSTOWN,93
1083,2021-08-16,CUMBERLAND,103
1084,2021-08-16,DUBBO REGIONAL,15
1085,2021-08-16,FAIRFIELD,43
1086,2021-08-16,GEORGES RIVER,9
1087,2021-08-16,GILGANDRA,1
1088,2021-08-16,INNER WEST,5
1089,2021-08-16,KU-RING-GAI,4
1090,2021-08-16,LAKE MACQUARIE,2
1091,2021-08-16,LIVERPOOL,56
1092,2021-08-16,MAITLAND,3
1093,2021-08-16,MID-WESTERN REGIONAL,1
1094,2021-08-16,NARROMINE,1
1095,2021-08-16,NEWCASTLE,4
1096,2021-08-16,NORTHERN BEACHES,2
1097,2021-08-16,PARRAMATTA,18
1098,2021-08-16,PENRITH,39
1099,2021-08-16,RANDWICK,1
1100,2021-08-16,RYDE,2
1101,2021-08-16,SHELLHARBOUR,2
1102,2021-08-16,STRATHFIELD,8
1103,2021-08-16,SUTHERLAND SHIRE,2
1104,2021-08-16,SYDNEY,5
1105,2021-08-16,THE HILLS SHIRE,2
1106,2021-08-16,WILLOUGHBY,1
1107,2021-08-16,WOLLONGONG,1
1108,2021-08-17,BAYSIDE,7
1109,2021-08-17,BLACKTOWN,77
1110,2021-08-17,BOURKE,1
1111,2021-08-17,BURWOOD,2
1112,2021-08-17,CAMDEN,10
1113,2021-08-17,CAMPBELLTOWN,15
1114,2021-08-17,CANADA BAY,1
1115,2021-08-17,CANTERBURY-BANKSTOWN,101
1116,2021-08-17,CENTRAL COAST,1
1117,2021-08-17,CENTRAL DARLING,3
1118,2021-08-17,CUMBERLAND,97
1119,2021-08-17,DUBBO REGIONAL,23
1120,2021-08-17,FAIRFIELD,46
1121,2021-08-17,GEORGES RIVER,4
1122,2021-08-17,GOULBURN MULWAREE,1
1123,2021-08-17,HAWKESBURY,8
1124,2021-08-17,INNER WEST,5
1125,2021-08-17,KEMPSEY,1
1126,2021-08-17,LAKE MACQUARIE,2
1127,2021-08-17,LIVERPOOL,39
1128,2021-08-17,MAITLAND,1
1129,2021-08-17,NEWCASTLE,11
1130,2021-08-17,NORTHERN BEACHES,4
1131,2021-08-17,PARRAMATTA,16
1132,2021-08-17,PENRITH,43
1133,2021-08-17,RANDWICK,1
1134,2021-08-17,RYDE,2
1135,2021-08-17,SHELLHARBOUR,2
1136,2021-08-17,SHOALHAVEN,1
1137,2021-08-17,STRATHFIELD,7
1138,2021-08-17,SUTHERLAND SHIRE,6
1139,2021-08-17,SYDNEY,4
1140,2021-08-17,THE HILLS SHIRE,1
1141,2021-08-17,WAVERLEY,2
1142,2021-08-17,WILLOUGHBY,1
1143,2021-08-18,BAYSIDE,16
1144,2021-08-18,BLACKTOWN,94
1145,2021-08-18,BOURKE,2
1146,2021-08-18,BURWOOD,1
1147,2021-08-18,CAMDEN,8
1148,2021-08-18,CAMPBELLTOWN,27
1149,2021-08-18,CANADA BAY,2
1150,2021-08-18,CANTERBURY-BANKSTOWN,110
1151,2021-08-18,CENTRAL COAST,2
1152,2021-08-18,CENTRAL DARLING,2
1153,2021-08-18,CORRECTIONAL SETTINGS,1
1154,2021-08-18,CUMBERLAND,127
1155,2021-08-18,DUBBO REGIONAL,17
1156,2021-08-18,FAIRFIELD,34
1157,2021-08-18,GEORGES RIVER,6
1158,2021-08-18,GILGANDRA,1
1159,2021-08-18,HAWKESBURY,4
1160,2021-08-18,HORNSBY,5
1161,2021-08-18,INNER WEST,2
1162,2021-08-18,KU-RING-GAI,1
1163,2021-08-18,LIVERPOOL,45
1164,2021-08-18,MID-WESTERN REGIONAL,3
1165,2021-08-18,NEWCASTLE,5
1166,2021-08-18,NORTHERN BEACHES,3
1167,2021-08-18,PARRAMATTA,24
1168,2021-08-18,PENRITH,63
1169,2021-08-18,QUEANBEYAN-PALERANG REGIONAL,2
1170,2021-08-18,RANDWICK,2
1171,2021-08-18,RYDE,4
1172,2021-08-18,SHOALHAVEN,1
1173,2021-08-18,STRATHFIELD,4
1174,2021-08-18,SUTHERLAND SHIRE,1
1175,2021-08-18,SYDNEY,9
1176,2021-08-18,THE HILLS SHIRE,3
1177,2021-08-18,WARREN,2
1178,2021-08-18,WAVERLEY,1
1179,2021-08-18,WOLLONDILLY,1
1180,2021-08-19,BATHURST REGIONAL,2
1181,2021-08-19,BAYSIDE,6
1182,2021-08-19,BLACKTOWN,97
1183,2021-08-19,BLUE MOUNTAINS,1
1184,2021-08-19,BREWARRINA,2
1185,2021-08-19,BURWOOD,1
1186,2021-08-19,CAMDEN,8
1187,2021-08-19,CAMPBELLTOWN,29
1188,2021-08-19,CANADA BAY,5
1189,2021-08-19,CANTERBURY-BANKSTOWN,152
1190,2021-08-19,CENTRAL COAST,1
1191,2021-08-19,CENTRAL DARLING,6
1192,2021-08-19,CORRECTIONAL SETTINGS,1
1193,2021-08-19,CUMBERLAND,166
1194,2021-08-19,DUBBO REGIONAL,25
1195,2021-08-19,FAIRFIELD,53
1196,2021-08-19,GEORGES RIVER,12
1197,2021-08-19,GILGANDRA,1
1198,2021-08-19,HAWKESBURY,6
1199,2021-08-19,HORNSBY,3
1200,2021-08-19,INNER WEST,5
1201,2021-08-19,KEMPSEY,1
1202,2021-08-19,KIAMA,1
1203,2021-08-19,LANE COVE,1
1204,2021-08-19,LIVERPOOL,61
1205,2021-08-19,MAITLAND,1
1206,2021-08-19,NARROMINE,1
1207,2021-08-19,NEWCASTLE,1
1208,2021-08-19,NORTHERN BEACHES,2
1209,2021-08-19,ORANGE,3
1210,2021-08-19,PARRAMATTA,26
1211,2021-08-19,PENRITH,41
1212,2021-08-19,RANDWICK,12
1213,2021-08-19,RYDE,3
1214,2021-08-19,STRATHFIELD,3
1215,2021-08-19,SUTHERLAND SHIRE,3
1216,2021-08-19,SYDNEY,2
1217,2021-08-19,THE HILLS SHIRE,13
1218,2021-08-19,WAVERLEY,1
1219,2021-08-20,BATHURST REGIONAL,3
1220,2021-08-20,BAYSIDE,14
1221,2021-08-20,BLACKTOWN,108
1222,2021-08-20,BLUE MOUNTAINS,1
1223,2021-08-20,BROKEN HILL,1
1224,2021-08-20,BURWOOD,4
1225,2021-08-20,CAMDEN,11
1226,2021-08-20,CAMPBELLTOWN,20
1227,2021-08-20,CANADA BAY,4
1228,2021-08-20,CANTERBURY-BANKSTOWN,116
1229,2021-08-20,CENTRAL COAST,1
1230,2021-08-20,CENTRAL DARLING,11
1231,2021-08-20,CORRECTIONAL SETTINGS,3
1232,2021-08-20,CUMBERLAND,149
1233,2021-08-20,DUBBO REGIONAL,33
1234,2021-08-20,FAIRFIELD,62
1235,2021-08-20,GEORGES RIVER,16
1236,2021-08-20,GOULBURN MULWAREE,2
1237,2021-08-20,HAWKESBURY,2
1238,2021-08-20,HORNSBY,1
1239,2021-08-20,INNER WEST,7
1240,2021-08-20,KU-RING-GAI,1
1241,2021-08-20,LAKE MACQUARIE,2
1242,2021-08-20,LANE COVE,1
1243,2021-08-20,LIVERPOOL,56
1244,2021-08-20,MAITLAND,1
1245,2021-08-20,NEWCASTLE,1
1246,2021-08-20,NORTHERN BEACHES,2
1247,2021-08-20,ORANGE,1
1248,2021-08-20,PARRAMATTA,27
1249,2021-08-20,PENRITH,48
1250,2021-08-20,RANDWICK,16
1251,2021-08-20,RYDE,10
1252,2021-08-20,STRATHFIELD,2
1253,2021-08-20,SUTHERLAND SHIRE,2
1254,2021-08-20,SYDNEY,17
1255,2021-08-20,THE HILLS SHIRE,5
1256,2021-08-20,WOLLONDILLY,5
1257,2021-08-21,BATHURST REGIONAL,1
1258,2021-08-21,BAYSIDE,11
1259,2021-08-21,BLACKTOWN,82
1260,2021-08-21,BLUE MOUNTAINS,5
1261,2021-08-21,BOURKE,2
1262,2021-08-21,BREWARRINA,4
1263,2021-08-21,BURWOOD,3
1264,2021-08-21,CAMDEN,18
1265,2021-08-21,CAMPBELLTOWN,17
1266,2021-08-21,CANADA BAY,11
1267,2021-08-21,CANTERBURY-BANKSTOWN,148
1268,2021-08-21,CESSNOCK,2
1269,2021-08-21,COONAMBLE,1
1270,2021-08-21,CORRECTIONAL SETTINGS,2
1271,2021-08-21,CUMBERLAND,198
1272,2021-08-21,DUBBO REGIONAL,23
1273,2021-08-21,FAIRFIELD,46
1274,2021-08-21,GEORGES RIVER,14
1275,2021-08-21,HAWKESBURY,6
1276,2021-08-21,HORNSBY,6
1277,2021-08-21,HUNTERS HILL,3
1278,2021-08-21,INNER WEST,7
1279,2021-08-21,KU-RING-GAI,1
1280,2021-08-21,LANE COVE,3
1281,2021-08-21,LITHGOW,1
1282,2021-08-21,LIVERPOOL,62
1283,2021-08-21,MID-WESTERN REGIONAL,1
1284,2021-08-21,NARROMINE,1
1285,2021-08-21,NEWCASTLE,3
1286,2021-08-21,NORTHERN BEACHES,1
1287,2021-08-21,ORANGE,2
1288,2021-08-21,PARKES,1
1289,2021-08-21,PARRAMATTA,31
1290,2021-08-21,PENRITH,57
1291,2021-08-21,RANDWICK,7
1292,2021-08-21,RYDE,4
1293,2021-08-21,STRATHFIELD,4
1294,2021-08-21,SUTHERLAND SHIRE,2
1295,2021-08-21,SYDNEY,10
1296,2021-08-21,THE HILLS SHIRE,5
1297,2021-08-21,WAVERLEY,4
1298,2021-08-21,WOOLLAHRA,3
1299,2021-08-22,BAYSIDE,7
1300,2021-08-22,BLACKTOWN,99
1301,2021-08-22,BROKEN HILL,1
1302,2021-08-22,BURWOOD,2
1303,2021-08-22,CAMDEN,9
1304,2021-08-22,CAMPBELLTOWN,23
1305,2021-08-22,CANADA BAY,2
1306,2021-08-22,CANTERBURY-BANKSTOWN,119
1307,2021-08-22,CENTRAL COAST,4
1308,2021-08-22,CENTRAL DARLING,12
1309,2021-08-22,CESSNOCK,1
1310,2021-08-22,CORRECTIONAL SETTINGS,4
1311,2021-08-22,CUMBERLAND,165
1312,2021-08-22,DUBBO REGIONAL,14
1313,2021-08-22,FAIRFIELD,56
1314,2021-08-22,GEORGES RIVER,11
1315,2021-08-22,HAWKESBURY,8
1316,2021-08-22,HORNSBY,5
1317,2021-08-22,HUNTERS HILL,3
1318,2021-08-22,INNER WEST,9
1319,2021-08-22,LAKE MACQUARIE,1
1320,2021-08-22,LANE COVE,3
1321,2021-08-22,LIVERPOOL,48
1322,2021-08-22,ORANGE,2
1323,2021-08-22,PARKES,5
1324,2021-08-22,PARRAMATTA,33
1325,2021-08-22,PENRITH,44
1326,2021-08-22,RANDWICK,11
1327,2021-08-22,RYDE,6
1328,2021-08-22,STRATHFIELD,9
1329,2021-08-22,SUTHERLAND SHIRE,3
1330,2021-08-22,SYDNEY,8
1331,2021-08-22,THE HILLS SHIRE,7
1332,2021-08-22,WARREN,1
1333,2021-08-22,WOLLONGONG,4
1334,2021-08-23,BATHURST REGIONAL,1
1335,2021-08-23,BAYSIDE,10
1336,2021-08-23,BLACKTOWN,130
1337,2021-08-23,BLUE MOUNTAINS,2
1338,2021-08-23,BOURKE,8
1339,2021-08-23,BROKEN HILL,2
1340,2021-08-23,CAMDEN,11
1341,2021-08-23,CAMPBELLTOWN,20
1342,2021-08-23,CANADA BAY,1
1343,2021-08-23,CANTERBURY-BANKSTOWN,147
1344,2021-08-23,CENTRAL COAST,1
