lganame,councilnam,suburbname,postcode,percentage
UNINCORPORATED,UNINCORPORATED,BOTANY BAY,,78.6669293815487
UNINCORPORATED,UNINCORPORATED FAR WEST,BROKEN HILL,2880,98.7134888796436
UNINCORPORATED,UNINCORPORATED FAR WEST,BROUGHAMS GATE,2880,100
UNINCORPORATED,UNINCORPORATED,DAWES POINT,2000,32.421189413033
UNINCORPORATED,UNINCORPORATED,DOUBLE BAY,2028,0.509698176164441
UNINCORPORATED,UNINCORPORATED,DRUMMOYNE,2047,0.0000186929625295835
UNINCORPORATED,UNINCORPORATED FAR WEST,FOWLERS GAP,2880,100
UNINCORPORATED,UNINCORPORATED,GLADESVILLE,2111,0.00152947627466042
UNINCORPORATED,UNINCORPORATED,HUNTERS HILL,2110,0.00365771922199946
UNINCORPORATED,UNINCORPORATED,KIRRIBILLI,2061,0.0000685398773894912
UNINCORPORATED,UNINCORPORATED,KURRABA POINT,2089,0.00131386474320155
UNINCORPORATED,UNINCORPORATED,LANE COVE NORTH,2066,0.0802425317380758
UNINCORPORATED,UNINCORPORATED FAR WEST,LITTLE TOPAR,2880,100
UNINCORPORATED,UNINCORPORATED,MANLY,2095,0.246462122102506
UNINCORPORATED,UNINCORPORATED FAR WEST,MENINDEE,2879,15.9536505992463
UNINCORPORATED,UNINCORPORATED,MIDDLE HARBOUR,,81.2061292734009
UNINCORPORATED,UNINCORPORATED,MILLERS POINT,2000,5.20185422888431
UNINCORPORATED,UNINCORPORATED FAR WEST,MILPARINKA,2880,100
UNINCORPORATED,UNINCORPORATED,MOSMAN,2088,0.0014209757091315
UNINCORPORATED,UNINCORPORATED FAR WEST,MUTAWINTJI,2880,100
UNINCORPORATED,UNINCORPORATED,NEUTRAL BAY,2089,0.0117407491028332
UNINCORPORATED,UNINCORPORATED,NORTH HARBOUR,,99.9999999999998
UNINCORPORATED,UNINCORPORATED FAR WEST,PACKSADDLE,2880,100
UNINCORPORATED,UNINCORPORATED FAR WEST,POONCARIE,2648,7.31691695772472
UNINCORPORATED,UNINCORPORATED,PYRMONT,2009,0.00000081544754949302
UNINCORPORATED,UNINCORPORATED FAR WEST,SCOTIA,2648,65.3498285760828
UNINCORPORATED,UNINCORPORATED FAR WEST,SILVERTON,2880,100
UNINCORPORATED,UNINCORPORATED,SYDNEY,2000,5.10620925282635
UNINCORPORATED,UNINCORPORATED FAR WEST,TIBOOBURRA,2880,100
UNINCORPORATED,UNINCORPORATED,VAUCLUSE,2030,0.00428351409574081
UNINCORPORATED,UNINCORPORATED FAR WEST,WANAARING,2840,73.469724032403
UNINCORPORATED,UNINCORPORATED,WATSONS BAY,2030,0.0157941283681545
UNINCORPORATED,UNINCORPORATED FAR WEST,WHITE CLIFFS,2836,62.8418084988509
UNINCORPORATED,UNINCORPORATED,WOOLLOOMOOLOO,2011,7.38859010051014
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,ABERDEEN,2336,61.0866676883107
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,BARRY,2340,45.9040907780341
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,BELLTREES,2337,99.9999999999998
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,BLANDFORD,2338,95.3704169346737
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,BRAWBOY,2337,99.9999999999999
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,BUNNAN,2337,99.9999999999999
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,CASSILIS,2329,97.237917076421
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,CRAWNEY,2338,30.1972687749797
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,DARTBROOK,2336,100
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,DAVIS CREEK,2336,100
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,DRY CREEK,2337,100
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,ELLERSTON,2337,100
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,GLENBAWN,2337,99.9999999999999
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,GLENROCK,2337,100
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,GREEN CREEK,2338,100
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,GUNDY,2337,99.9999999999999
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,GUNGAL,2333,96.6439171507955
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,KARS SPRINGS,2337,100
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,MANOBALAI,2333,24.1223600636375
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,MERRIWA,2329,99.9999999999996
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,MIDDLE BROOK,2337,99.9999999999997
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,MOGO,2850,7.13449147812767
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,MOOBI,2337,100
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,MOONAN BROOK,2337,99.9999999999998
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,MOONAN FLAT,2337,100
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,MURRURUNDI,2338,100
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,MURULLA,2337,100
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,NIANGALA,2354,5.87599707314255
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,OMADALE,2337,100
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,OWENS GAP,2337,100
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,PAGES CREEK,2337,100
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,PAGES RIVER,2338,100
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,PARKVILLE,2337,100
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,ROSSGOLE,2336,85.2078583736924
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,ROUCHEL,2336,100
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,ROUCHEL BROOK,2336,34.2590823630165
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,SANDY CREEK,2338,100
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,SCONE,2337,100
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,SCOTTS CREEK,2338,100
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,SEGENHOE,2337,100
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,STEWARTS BROOK,2337,99.9999999999995
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,TIMOR,2338,100
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,TOMALLA,2337,92.0729803404618
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,TURILL,2850,30.129233875299
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,UPPER DARTBROOK,2336,100
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,UPPER ROUCHEL,2336,100
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,WAVERLY,2337,99.9999999999999
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,WINGEN,2337,100
UPPER HUNTER,UPPER HUNTER SHIRE COUNCIL,WOOLOOMA,2337,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,BANGO,2582,0.0340785239124167
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,BANNABY,2580,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,BANNISTER,2580,99.9999999999998
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,BELLMOUNT FOREST,2581,29.1598844139948
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,BEVENDALE,2581,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,BIALA,2581,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,BIG HILL,2579,99.9999999999998
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,BIGGA,2583,99.9999999999998
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,BINDA,2583,99.9999999999996
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,BLAKNEY CREEK,2581,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,BRAYTON,2579,32.5083908680077
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,BREADALBANE,2581,98.6726800562971
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,BROADWAY,2581,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,CHATSBURY,2580,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,COLLECTOR,2581,47.1915337749086
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,CROOKED CORNER,2583,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,CROOKWELL,2583,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,CULLERIN,2581,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,CURRAWANG,2580,1.63511843808348
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,CURRAWEELA,2580,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,DALTON,2581,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,FULLERTON,2583,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,GOLSPIE,2580,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,GRABBEN GULLEN,2583,99.9999999999997
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,GREENWICH PARK,2580,69.4242137384551
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,GUNNING,2581,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,GURRUNDAH,2581,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,JERRAWA,2582,99.9956129364946
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,LADE VALE,2581,99.7097310568354
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,LAGGAN,2583,99.9999999999999
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,LERIDA,2581,89.4894595862716
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,LIMERICK,2583,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,LOST RIVER,2583,99.9999999999999
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,MERRILL,2581,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,MIDDLE ARM,2580,31.9480351539171
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,MOUNT WERONG,2787,32.8110969631967
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,MYRTLEVILLE,2580,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,NARRAWA,2583,99.9999999999997
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,OOLONG,2581,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,PEELWOOD,2583,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,PEJAR,2583,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,POMEROY,2580,30.8685052966053
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,RICHLANDS,2580,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,ROSLYN,2580,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,STONEQUARRY,2580,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,TARALGA,2580,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,TARLO,2580,47.0144940998196
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,TUENA,2583,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,WAYO,2580,42.696289364835
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,WHEEO,2583,100
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,WIARBOROUGH,2580,98.989198023276
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,WOLLOGORANG,2581,33.309492613413
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,WOMBEYAN CAVES,2580,68.419362935065
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,WOODHOUSELEE,2580,64.4604095169666
UPPER LACHLAN SHIRE,UPPER LACHLAN SHIRE COUNCIL,YALBRAITH,2580,99.9999999999999
URALLA,URALLA SHIRE COUNCIL,ABINGTON,2350,99.9999999999997
URALLA,URALLA SHIRE COUNCIL,ARDING,2358,100
URALLA,URALLA SHIRE COUNCIL,BAKERS CREEK,2359,99.9999999999999
URALLA,URALLA SHIRE COUNCIL,BALALA,2358,100
URALLA,URALLA SHIRE COUNCIL,BOOROLONG,2350,8.71827743116786
URALLA,URALLA SHIRE COUNCIL,BRIARBROOK,2365,16.6542103540342
URALLA,URALLA SHIRE COUNCIL,BUNDARRA,2359,38.9730284180775
URALLA,URALLA SHIRE COUNCIL,CAMERONS CREEK,2359,100
URALLA,URALLA SHIRE COUNCIL,DANGARSLEIGH,2350,14.2338509376172
URALLA,URALLA SHIRE COUNCIL,DUMARESQ,2350,25.6150177793414
URALLA,URALLA SHIRE COUNCIL,GOSTWYCK,2358,100
URALLA,URALLA SHIRE COUNCIL,INVERGOWRIE,2350,100
URALLA,URALLA SHIRE COUNCIL,KELLYS PLAINS,2350,21.1390004386337
URALLA,URALLA SHIRE COUNCIL,KENTUCKY,2354,55.8541963963842
URALLA,URALLA SHIRE COUNCIL,KENTUCKY SOUTH,2354,100
URALLA,URALLA SHIRE COUNCIL,KINGSTOWN,2358,100
URALLA,URALLA SHIRE COUNCIL,MIHI,2358,100
URALLA,URALLA SHIRE COUNCIL,ROCKY RIVER,2358,100
URALLA,URALLA SHIRE COUNCIL,SALISBURY PLAINS,2358,99.9999999999996
URALLA,URALLA SHIRE COUNCIL,SAUMAREZ,2350,100
URALLA,URALLA SHIRE COUNCIL,SAUMAREZ PONDS,2350,100
URALLA,URALLA SHIRE COUNCIL,TORRYBURN,2358,99.9999999999998
URALLA,URALLA SHIRE COUNCIL,URALLA,2358,100
URALLA,URALLA SHIRE COUNCIL,WOLLUN,2354,99.382634940591
URALLA,URALLA SHIRE COUNCIL,YARROWYCK,2358,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,ALFREDTOWN,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,ASHMONT,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,BELFRAYDEN,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,BIG SPRINGS,2650,99.9999999999999
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,BOMEN,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,BOOK BOOK,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,BOOROOMA,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,BORAMBOLA,2650,99.9999999999998
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,BOURKELANDS,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,BROOKDALE,2656,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,BRUCEDALE,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,BULGARY,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,BURRANDANA,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,CARABOST,2650,0.00000617158497758598
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,CARTWRIGHTS HILL,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,CHARLES STURT UNIVERSITY,2678,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,COLLINGULLIE,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,CURRAWARNA,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,DHULURA,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,DOWNSIDE,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,EAST WAGGA WAGGA,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,ESTELLA,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,EUBERTA,2650,99.9999999999999
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,EUNANOREENYA,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,FOREST HILL,2651,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,GALORE,2650,65.7278109696909
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,GANMAIN,2702,40.3584385862867
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,GELSTON PARK,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,GLENFIELD PARK,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,GOBBAGOMBALIN,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,GREGADOO,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,GUMLY GUMLY,2652,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,HAREFIELD,2650,48.8866888856041
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,HILLGROVE,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,HUMULA,2652,91.7807630438875
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,KAPOOKA,2661,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,KOORINGAL,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,KYEAMBA,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,LADYSMITH,2652,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,LAKE ALBERT,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,LLOYD,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,LOCKHART,2656,33.9549076703284
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,MANGOPLAH,2652,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,MARRAR,2652,9.46617946385075
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,MATONG,2652,28.0773093019922
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,MAXWELL,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,MOORONG,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,MOUNT AUSTIN,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,MUNDARLO,2729,0.0462053395242064
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,NORTH WAGGA WAGGA,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,OBERNE CREEK,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,OURA,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,PULLETOP,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,ROWAN,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,SAN ISIDORE,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,SPRINGVALE,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,TARCUTTA,2652,99.9999999999999
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,TATTON,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,THE GAP,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,THE ROCK,2655,15.8253182614354
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,TOLLAND,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,TURVEY PARK,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,URANQUINTY,2652,99.9999999999999
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,WAGGA WAGGA,2650,99.9999999999998
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,WALLACETOWN,2650,100
WAGGA WAGGA,WAGGA WAGGA CITY COUNCIL,YARRAGUNDRY,2650,99.9999999999998
WALCHA,WALCHA COUNCIL,NIANGALA,2354,58.2195918163161
WALCHA,WALCHA COUNCIL,NOWENDOC,2354,100
WALCHA,WALCHA COUNCIL,WALCHA,2354,99.9999999999996
WALCHA,WALCHA COUNCIL,WALCHA ROAD,2354,100
WALCHA,WALCHA COUNCIL,WOLLUN,2354,0.617365059409061
WALCHA,WALCHA COUNCIL,WOOLBROOK,2354,37.5075786056973
WALCHA,WALCHA COUNCIL,YARROWITCH,2354,99.9999999999997
WALGETT,WALGETT SHIRE COUNCIL,ANGLEDOOL,2834,69.3515104927275
WALGETT,WALGETT SHIRE COUNCIL,BURREN JUNCTION,2386,98.5921386633806
WALGETT,WALGETT SHIRE COUNCIL,CARINDA,2831,70.6341109906388
WALGETT,WALGETT SHIRE COUNCIL,COLLARENEBRI,2833,88.0224878942059
WALGETT,WALGETT SHIRE COUNCIL,COME BY CHANCE,2832,99.9999999999998
WALGETT,WALGETT SHIRE COUNCIL,CRYON,2832,100
WALGETT,WALGETT SHIRE COUNCIL,CUMBORAH,2832,100
WALGETT,WALGETT SHIRE COUNCIL,GRAWIN OPAL FIELDS,2832,100
WALGETT,WALGETT SHIRE COUNCIL,LIGHTNING RIDGE,2834,100
WALGETT,WALGETT SHIRE COUNCIL,PILLIGA,2388,71.7706862961357
WALGETT,WALGETT SHIRE COUNCIL,ROWENA,2387,73.6249158104719
WALGETT,WALGETT SHIRE COUNCIL,WALGETT,2832,100
WARREN,WARREN SHIRE COUNCIL,BEEMUNNEL,2824,100
WARREN,WARREN SHIRE COUNCIL,BOGAN,2826,100
WARREN,WARREN SHIRE COUNCIL,BULLAGREEN,2824,100
WARREN,WARREN SHIRE COUNCIL,BUNDEMAR,2823,68.6775153506102
WARREN,WARREN SHIRE COUNCIL,CANONBA,2825,39.7537377406036
WARREN,WARREN SHIRE COUNCIL,CARINDA,2831,22.7226782115491
WARREN,WARREN SHIRE COUNCIL,CATHUNDRAL,2823,100
WARREN,WARREN SHIRE COUNCIL,COLLIE,2827,54.2409329700844
WARREN,WARREN SHIRE COUNCIL,EENAWEENA,2824,100
WARREN,WARREN SHIRE COUNCIL,GIN GIN,2823,27.8877711806183
WARREN,WARREN SHIRE COUNCIL,MARTHAGUY,2824,100
WARREN,WARREN SHIRE COUNCIL,MERRIGAL,2827,74.2068253513863
WARREN,WARREN SHIRE COUNCIL,MOUNT FOSTER,2824,100
WARREN,WARREN SHIRE COUNCIL,MOUNT HARRIS,2824,99.9999999999998
WARREN,WARREN SHIRE COUNCIL,MULLENGUDGERY,2825,99.9999999999999
WARREN,WARREN SHIRE COUNCIL,MUMBLEBONE PLAIN,2824,100
WARREN,WARREN SHIRE COUNCIL,NEVERTIRE,2826,100
WARREN,WARREN SHIRE COUNCIL,OXLEY,2824,100
WARREN,WARREN SHIRE COUNCIL,PIGEONBAH,2824,100
WARREN,WARREN SHIRE COUNCIL,PINE CLUMP,2824,100
WARREN,WARREN SHIRE COUNCIL,RAVENSWOOD,2824,100
WARREN,WARREN SHIRE COUNCIL,RED HILL,2824,99.9999999999999
WARREN,WARREN SHIRE COUNCIL,SNAKES PLAIN,2824,100
WARREN,WARREN SHIRE COUNCIL,TENANDRA,2824,100
WARREN,WARREN SHIRE COUNCIL,THE MARRA,2831,65.3978592159487
WARREN,WARREN SHIRE COUNCIL,WARREN,2824,100
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,BARADINE,2396,99.9999999999999
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,BINNAWAY,2395,100
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,BIRRIWA,2844,0.134073441273032
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,BUGALDIE,2357,99.9999999999999
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,CASSILIS,2329,2.76208292357809
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,COBBORA,2844,100
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,COOLAH,2843,100.000000000001
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,COONABARABRAN,2357,100
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,DANDRY,2357,99.9999999999999
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,DUNEDOO,2844,100
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,ELONG ELONG,2831,51.9558841280049
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,GOOLHI,2379,83.6210660629336
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,GOOLMA,2852,0.00549046370065628
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,GOONOO FOREST,2830,3.65659350824493
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,GOORIANAWA,2396,100
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,GOWANG,2357,99.9999999999998
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,KENEBRI,2396,100
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,LEADVILLE,2844,99.9999999999995
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,MENDOORAN,2842,47.4330395919096
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,MERRYGOEN,2831,100
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,MOLLYAN,2842,99.9999999999998
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,NEILREX,2831,100
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,NOMBI,2379,99.9999999999999
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,PREMER,2381,18.6419903140873
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,PURLEWAUGH,2357,100
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,ROCKY GLEN,2357,99.9999999993704
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,TALLAWANG,2852,0.756491829251313
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,TAMBAR SPRINGS,2381,51.5139207913086
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,UARBRY,2329,100
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,ULAMAMBRI,2357,100
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,WEETALIBA,2395,100
WARRUMBUNGLE,WARRUMBUNGLE SHIRE COUNCIL,YARRAGRIN,2842,100
