,notification_date,postcode,Size,suburbname
17246,2021-08-05,2557,3,GREGORY HILLS
17247,2021-08-05,2557,3,ROSSMORE
17248,2021-08-07,2557,1,CATHERINE FIELD
17249,2021-08-07,2557,1,GLEDSWOOD HILLS
17250,2021-08-07,2557,1,GREGORY HILLS
17251,2021-08-07,2557,1,ROSSMORE
17252,2021-08-07,2557,1,GREGORY HILLS
17253,2021-08-07,2557,1,ROSSMORE
17254,2021-08-08,2557,1,CATHERINE FIELD
17255,2021-08-08,2557,1,GLEDSWOOD HILLS
17256,2021-08-08,2557,1,GREGORY HILLS
17257,2021-08-08,2557,1,ROSSMORE
17258,2021-08-08,2557,1,GREGORY HILLS
17259,2021-08-08,2557,1,ROSSMORE
17260,2021-08-09,2557,1,CATHERINE FIELD
17261,2021-08-09,2557,1,GLEDSWOOD HILLS
17262,2021-08-09,2557,1,GREGORY HILLS
17263,2021-08-09,2557,1,ROSSMORE
17264,2021-08-09,2557,1,GREGORY HILLS
17265,2021-08-09,2557,1,ROSSMORE
17266,2021-08-11,2557,2,CATHERINE FIELD
17267,2021-08-11,2557,2,GLEDSWOOD HILLS
17268,2021-08-11,2557,2,GREGORY HILLS
17269,2021-08-11,2557,2,ROSSMORE
17270,2021-08-11,2557,2,GREGORY HILLS
17271,2021-08-11,2557,2,ROSSMORE
17272,2021-08-13,2557,3,CATHERINE FIELD
17273,2021-08-13,2557,3,GLEDSWOOD HILLS
17274,2021-08-13,2557,3,GREGORY HILLS
17275,2021-08-13,2557,3,ROSSMORE
17276,2021-08-13,2557,3,GREGORY HILLS
17277,2021-08-13,2557,3,ROSSMORE
17278,2021-08-15,2557,2,CATHERINE FIELD
17279,2021-08-15,2557,2,GLEDSWOOD HILLS
17280,2021-08-15,2557,2,GREGORY HILLS
17281,2021-08-15,2557,2,ROSSMORE
17282,2021-08-15,2557,2,GREGORY HILLS
17283,2021-08-15,2557,2,ROSSMORE
17284,2021-08-16,2557,5,CATHERINE FIELD
17285,2021-08-16,2557,5,GLEDSWOOD HILLS
17286,2021-08-16,2557,5,GREGORY HILLS
17287,2021-08-16,2557,5,ROSSMORE
17288,2021-08-16,2557,5,GREGORY HILLS
17289,2021-08-16,2557,5,ROSSMORE
17290,2021-08-18,2557,4,CATHERINE FIELD
17291,2021-08-18,2557,4,GLEDSWOOD HILLS
17292,2021-08-18,2557,4,GREGORY HILLS
17293,2021-08-18,2557,4,ROSSMORE
17294,2021-08-18,2557,4,GREGORY HILLS
17295,2021-08-18,2557,4,ROSSMORE
17296,2021-08-19,2557,1,CATHERINE FIELD
17297,2021-08-19,2557,1,GLEDSWOOD HILLS
17298,2021-08-19,2557,1,GREGORY HILLS
17299,2021-08-19,2557,1,ROSSMORE
17300,2021-08-19,2557,1,GREGORY HILLS
17301,2021-08-19,2557,1,ROSSMORE
17302,2021-08-20,2557,1,CATHERINE FIELD
17303,2021-08-20,2557,1,GLEDSWOOD HILLS
17304,2021-08-20,2557,1,GREGORY HILLS
17305,2021-08-20,2557,1,ROSSMORE
17306,2021-08-20,2557,1,GREGORY HILLS
17307,2021-08-20,2557,1,ROSSMORE
17308,2021-08-21,2557,3,CATHERINE FIELD
17309,2021-08-21,2557,3,GLEDSWOOD HILLS
17310,2021-08-21,2557,3,GREGORY HILLS
17311,2021-08-21,2557,3,ROSSMORE
17312,2021-08-21,2557,3,GREGORY HILLS
17313,2021-08-21,2557,3,ROSSMORE
17314,2021-08-23,2557,1,CATHERINE FIELD
17315,2021-08-23,2557,1,GLEDSWOOD HILLS
17316,2021-08-23,2557,1,GREGORY HILLS
17317,2021-08-23,2557,1,ROSSMORE
17318,2021-08-23,2557,1,GREGORY HILLS
17319,2021-08-23,2557,1,ROSSMORE
17320,2021-08-24,2557,2,CATHERINE FIELD
17321,2021-08-24,2557,2,GLEDSWOOD HILLS
17322,2021-08-24,2557,2,GREGORY HILLS
17323,2021-08-24,2557,2,ROSSMORE
17324,2021-08-24,2557,2,GREGORY HILLS
17325,2021-08-24,2557,2,ROSSMORE
17326,2021-08-25,2557,1,CATHERINE FIELD
17327,2021-08-25,2557,1,GLEDSWOOD HILLS
17328,2021-08-25,2557,1,GREGORY HILLS
17329,2021-08-25,2557,1,ROSSMORE
17330,2021-08-25,2557,1,GREGORY HILLS
17331,2021-08-25,2557,1,ROSSMORE
17332,2021-08-27,2557,3,CATHERINE FIELD
17333,2021-08-27,2557,3,GLEDSWOOD HILLS
17334,2021-08-27,2557,3,GREGORY HILLS
17335,2021-08-27,2557,3,ROSSMORE
17336,2021-08-27,2557,3,GREGORY HILLS
17337,2021-08-27,2557,3,ROSSMORE
17338,2021-08-29,2557,4,CATHERINE FIELD
17339,2021-08-29,2557,4,GLEDSWOOD HILLS
17340,2021-08-29,2557,4,GREGORY HILLS
17341,2021-08-29,2557,4,ROSSMORE
17342,2021-08-29,2557,4,GREGORY HILLS
17343,2021-08-29,2557,4,ROSSMORE
17344,2021-08-30,2557,4,CATHERINE FIELD
17345,2021-08-30,2557,4,GLEDSWOOD HILLS
17346,2021-08-30,2557,4,GREGORY HILLS
17347,2021-08-30,2557,4,ROSSMORE
17348,2021-08-30,2557,4,GREGORY HILLS
17349,2021-08-30,2557,4,ROSSMORE
17350,2021-08-31,2557,2,CATHERINE FIELD
17351,2021-08-31,2557,2,GLEDSWOOD HILLS
17352,2021-08-31,2557,2,GREGORY HILLS
17353,2021-08-31,2557,2,ROSSMORE
17354,2021-08-31,2557,2,GREGORY HILLS
17355,2021-08-31,2557,2,ROSSMORE
17356,2021-09-01,2557,8,CATHERINE FIELD
17357,2021-09-01,2557,8,GLEDSWOOD HILLS
17358,2021-09-01,2557,8,GREGORY HILLS
17359,2021-09-01,2557,8,ROSSMORE
17360,2021-09-01,2557,8,GREGORY HILLS
17361,2021-09-01,2557,8,ROSSMORE
17362,2021-09-02,2557,11,CATHERINE FIELD
17363,2021-09-02,2557,11,GLEDSWOOD HILLS
17364,2021-09-02,2557,11,GREGORY HILLS
17365,2021-09-02,2557,11,ROSSMORE
17366,2021-09-02,2557,11,GREGORY HILLS
17367,2021-09-02,2557,11,ROSSMORE
17368,2021-09-03,2557,3,CATHERINE FIELD
17369,2021-09-03,2557,3,GLEDSWOOD HILLS
17370,2021-09-03,2557,3,GREGORY HILLS
17371,2021-09-03,2557,3,ROSSMORE
17372,2021-09-03,2557,3,GREGORY HILLS
17373,2021-09-03,2557,3,ROSSMORE
17374,2021-09-04,2557,3,CATHERINE FIELD
17375,2021-09-04,2557,3,GLEDSWOOD HILLS
17376,2021-09-04,2557,3,GREGORY HILLS
17377,2021-09-04,2557,3,ROSSMORE
17378,2021-09-04,2557,3,GREGORY HILLS
17379,2021-09-04,2557,3,ROSSMORE
17380,2021-09-05,2557,2,CATHERINE FIELD
17381,2021-09-05,2557,2,GLEDSWOOD HILLS
17382,2021-09-05,2557,2,GREGORY HILLS
17383,2021-09-05,2557,2,ROSSMORE
17384,2021-09-05,2557,2,GREGORY HILLS
17385,2021-09-05,2557,2,ROSSMORE
17386,2021-09-06,2557,8,CATHERINE FIELD
17387,2021-09-06,2557,8,GLEDSWOOD HILLS
17388,2021-09-06,2557,8,GREGORY HILLS
17389,2021-09-06,2557,8,ROSSMORE
17390,2021-09-06,2557,8,GREGORY HILLS
17391,2021-09-06,2557,8,ROSSMORE
17392,2021-09-07,2557,5,CATHERINE FIELD
17393,2021-09-07,2557,5,GLEDSWOOD HILLS
17394,2021-09-07,2557,5,GREGORY HILLS
17395,2021-09-07,2557,5,ROSSMORE
17396,2021-09-07,2557,5,GREGORY HILLS
17397,2021-09-07,2557,5,ROSSMORE
17398,2021-09-08,2557,5,CATHERINE FIELD
17399,2021-09-08,2557,5,GLEDSWOOD HILLS
17400,2021-09-08,2557,5,GREGORY HILLS
17401,2021-09-08,2557,5,ROSSMORE
17402,2021-09-08,2557,5,GREGORY HILLS
17403,2021-09-08,2557,5,ROSSMORE
17404,2021-09-09,2557,3,CATHERINE FIELD
17405,2021-09-09,2557,3,GLEDSWOOD HILLS
17406,2021-09-09,2557,3,GREGORY HILLS
17407,2021-09-09,2557,3,ROSSMORE
17408,2021-09-09,2557,3,GREGORY HILLS
17409,2021-09-09,2557,3,ROSSMORE
17410,2021-09-10,2557,2,CATHERINE FIELD
17411,2021-09-10,2557,2,GLEDSWOOD HILLS
17412,2021-09-10,2557,2,GREGORY HILLS
17413,2021-09-10,2557,2,ROSSMORE
17414,2021-09-10,2557,2,GREGORY HILLS
17415,2021-09-10,2557,2,ROSSMORE
17416,2021-09-11,2557,3,CATHERINE FIELD
17417,2021-09-11,2557,3,GLEDSWOOD HILLS
17418,2021-09-11,2557,3,GREGORY HILLS
17419,2021-09-11,2557,3,ROSSMORE
17420,2021-09-11,2557,3,GREGORY HILLS
17421,2021-09-11,2557,3,ROSSMORE
17422,2021-09-12,2557,7,CATHERINE FIELD
17423,2021-09-12,2557,7,GLEDSWOOD HILLS
17424,2021-09-12,2557,7,GREGORY HILLS
17425,2021-09-12,2557,7,ROSSMORE
17426,2021-09-12,2557,7,GREGORY HILLS
17427,2021-09-12,2557,7,ROSSMORE
17428,2021-09-13,2557,3,CATHERINE FIELD
17429,2021-09-13,2557,3,GLEDSWOOD HILLS
17430,2021-09-13,2557,3,GREGORY HILLS
17431,2021-09-13,2557,3,ROSSMORE
17432,2021-09-13,2557,3,GREGORY HILLS
17433,2021-09-13,2557,3,ROSSMORE
17434,2021-09-14,2557,6,CATHERINE FIELD
17435,2021-09-14,2557,6,GLEDSWOOD HILLS
17436,2021-09-14,2557,6,GREGORY HILLS
17437,2021-09-14,2557,6,ROSSMORE
17438,2021-09-14,2557,6,GREGORY HILLS
17439,2021-09-14,2557,6,ROSSMORE
17440,2021-09-15,2557,8,CATHERINE FIELD
17441,2021-09-15,2557,8,GLEDSWOOD HILLS
17442,2021-09-15,2557,8,GREGORY HILLS
17443,2021-09-15,2557,8,ROSSMORE
17444,2021-09-15,2557,8,GREGORY HILLS
17445,2021-09-15,2557,8,ROSSMORE
17446,2021-09-16,2557,12,CATHERINE FIELD
17447,2021-09-16,2557,12,GLEDSWOOD HILLS
17448,2021-09-16,2557,12,GREGORY HILLS
17449,2021-09-16,2557,12,ROSSMORE
17450,2021-09-16,2557,12,GREGORY HILLS
17451,2021-09-16,2557,12,ROSSMORE
17452,2021-09-17,2557,2,CATHERINE FIELD
17453,2021-09-17,2557,2,GLEDSWOOD HILLS
17454,2021-09-17,2557,2,GREGORY HILLS
17455,2021-09-17,2557,2,ROSSMORE
17456,2021-09-17,2557,2,GREGORY HILLS
17457,2021-09-17,2557,2,ROSSMORE
17458,2021-09-18,2557,6,CATHERINE FIELD
17459,2021-09-18,2557,6,GLEDSWOOD HILLS
17460,2021-09-18,2557,6,GREGORY HILLS
17461,2021-09-18,2557,6,ROSSMORE
17462,2021-09-18,2557,6,GREGORY HILLS
17463,2021-09-18,2557,6,ROSSMORE
17464,2021-09-19,2557,3,CATHERINE FIELD
17465,2021-09-19,2557,3,GLEDSWOOD HILLS
17466,2021-09-19,2557,3,GREGORY HILLS
17467,2021-09-19,2557,3,ROSSMORE
17468,2021-09-19,2557,3,GREGORY HILLS
17469,2021-09-19,2557,3,ROSSMORE
17470,2021-09-20,2557,3,CATHERINE FIELD
17471,2021-09-20,2557,3,GLEDSWOOD HILLS
17472,2021-09-20,2557,3,GREGORY HILLS
17473,2021-09-20,2557,3,ROSSMORE
17474,2021-09-20,2557,3,GREGORY HILLS
17475,2021-09-20,2557,3,ROSSMORE
17476,2021-09-21,2557,5,CATHERINE FIELD
17477,2021-09-21,2557,5,GLEDSWOOD HILLS
17478,2021-09-21,2557,5,GREGORY HILLS
17479,2021-09-21,2557,5,ROSSMORE
17480,2021-09-21,2557,5,GREGORY HILLS
17481,2021-09-21,2557,5,ROSSMORE
17482,2021-09-22,2557,2,CATHERINE FIELD
17483,2021-09-22,2557,2,GLEDSWOOD HILLS
17484,2021-09-22,2557,2,GREGORY HILLS
17485,2021-09-22,2557,2,ROSSMORE
17486,2021-09-22,2557,2,GREGORY HILLS
17487,2021-09-22,2557,2,ROSSMORE
17488,2021-09-23,2557,6,CATHERINE FIELD
17489,2021-09-23,2557,6,GLEDSWOOD HILLS
17490,2021-09-23,2557,6,GREGORY HILLS
17491,2021-09-23,2557,6,ROSSMORE
17492,2021-09-23,2557,6,GREGORY HILLS
17493,2021-09-23,2557,6,ROSSMORE
17494,2021-09-24,2557,9,CATHERINE FIELD
17495,2021-09-24,2557,9,GLEDSWOOD HILLS
17496,2021-09-24,2557,9,GREGORY HILLS
17497,2021-09-24,2557,9,ROSSMORE
17498,2021-09-24,2557,9,GREGORY HILLS
17499,2021-09-24,2557,9,ROSSMORE
17500,2021-09-26,2557,1,CATHERINE FIELD
17501,2021-09-26,2557,1,GLEDSWOOD HILLS
17502,2021-09-26,2557,1,GREGORY HILLS
17503,2021-09-26,2557,1,ROSSMORE
17504,2021-09-26,2557,1,GREGORY HILLS
17505,2021-09-26,2557,1,ROSSMORE
17506,2021-09-27,2557,3,CATHERINE FIELD
17507,2021-09-27,2557,3,GLEDSWOOD HILLS
17508,2021-09-27,2557,3,GREGORY HILLS
17509,2021-09-27,2557,3,ROSSMORE
17510,2021-09-27,2557,3,GREGORY HILLS
17511,2021-09-27,2557,3,ROSSMORE
17512,2021-09-28,2557,5,CATHERINE FIELD
17513,2021-09-28,2557,5,GLEDSWOOD HILLS
17514,2021-09-28,2557,5,GREGORY HILLS
17515,2021-09-28,2557,5,ROSSMORE
17516,2021-09-28,2557,5,GREGORY HILLS
17517,2021-09-28,2557,5,ROSSMORE
17518,2021-06-22,2567,2,CURRANS HILL
17519,2021-06-22,2567,2,HARRINGTON PARK
17520,2021-06-22,2567,2,MOUNT ANNAN
17521,2021-06-22,2567,2,NARELLAN
17522,2021-06-22,2567,2,NARELLAN VALE
17523,2021-06-22,2567,2,SMEATON GRANGE
17524,2021-06-22,2567,2,MOUNT ANNAN
17525,2021-06-23,2567,1,CURRANS HILL
17526,2021-06-23,2567,1,HARRINGTON PARK
17527,2021-06-23,2567,1,MOUNT ANNAN
17528,2021-06-23,2567,1,NARELLAN
17529,2021-06-23,2567,1,NARELLAN VALE
17530,2021-06-23,2567,1,SMEATON GRANGE
17531,2021-06-23,2567,1,MOUNT ANNAN
17532,2021-06-24,2567,1,CURRANS HILL
17533,2021-06-24,2567,1,HARRINGTON PARK
17534,2021-06-24,2567,1,MOUNT ANNAN
17535,2021-06-24,2567,1,NARELLAN
17536,2021-06-24,2567,1,NARELLAN VALE
17537,2021-06-24,2567,1,SMEATON GRANGE
17538,2021-06-24,2567,1,MOUNT ANNAN
17539,2021-06-25,2567,1,CURRANS HILL
17540,2021-06-25,2567,1,HARRINGTON PARK
17541,2021-06-25,2567,1,MOUNT ANNAN
17542,2021-06-25,2567,1,NARELLAN
17543,2021-06-25,2567,1,NARELLAN VALE
17544,2021-06-25,2567,1,SMEATON GRANGE
17545,2021-06-25,2567,1,MOUNT ANNAN
17546,2021-07-04,2567,1,CURRANS HILL
17547,2021-07-04,2567,1,HARRINGTON PARK
17548,2021-07-04,2567,1,MOUNT ANNAN
17549,2021-07-04,2567,1,NARELLAN
17550,2021-07-04,2567,1,NARELLAN VALE
17551,2021-07-04,2567,1,SMEATON GRANGE
17552,2021-07-04,2567,1,MOUNT ANNAN
17553,2021-07-25,2567,1,CURRANS HILL
17554,2021-07-25,2567,1,HARRINGTON PARK
17555,2021-07-25,2567,1,MOUNT ANNAN
17556,2021-07-25,2567,1,NARELLAN
17557,2021-07-25,2567,1,NARELLAN VALE
17558,2021-07-25,2567,1,SMEATON GRANGE
17559,2021-07-25,2567,1,MOUNT ANNAN
17560,2021-07-26,2567,1,CURRANS HILL
17561,2021-07-26,2567,1,HARRINGTON PARK
17562,2021-07-26,2567,1,MOUNT ANNAN
17563,2021-07-26,2567,1,NARELLAN
17564,2021-07-26,2567,1,NARELLAN VALE
17565,2021-07-26,2567,1,SMEATON GRANGE
17566,2021-07-26,2567,1,MOUNT ANNAN
17567,2021-07-30,2567,1,CURRANS HILL
17568,2021-07-30,2567,1,HARRINGTON PARK
17569,2021-07-30,2567,1,MOUNT ANNAN
17570,2021-07-30,2567,1,NARELLAN
17571,2021-07-30,2567,1,NARELLAN VALE
17572,2021-07-30,2567,1,SMEATON GRANGE
17573,2021-07-30,2567,1,MOUNT ANNAN
17574,2021-08-01,2567,2,CURRANS HILL
17575,2021-08-01,2567,2,HARRINGTON PARK
17576,2021-08-01,2567,2,MOUNT ANNAN
17577,2021-08-01,2567,2,NARELLAN
17578,2021-08-01,2567,2,NARELLAN VALE
17579,2021-08-01,2567,2,SMEATON GRANGE
17580,2021-08-01,2567,2,MOUNT ANNAN
17581,2021-08-02,2567,7,CURRANS HILL
17582,2021-08-02,2567,7,HARRINGTON PARK
17583,2021-08-02,2567,7,MOUNT ANNAN
17584,2021-08-02,2567,7,NARELLAN
17585,2021-08-02,2567,7,NARELLAN VALE
17586,2021-08-02,2567,7,SMEATON GRANGE
17587,2021-08-02,2567,7,MOUNT ANNAN
17588,2021-08-03,2567,1,CURRANS HILL
17589,2021-08-03,2567,1,HARRINGTON PARK
17590,2021-08-03,2567,1,MOUNT ANNAN
17591,2021-08-03,2567,1,NARELLAN
17592,2021-08-03,2567,1,NARELLAN VALE
17593,2021-08-03,2567,1,SMEATON GRANGE
17594,2021-08-03,2567,1,MOUNT ANNAN
17595,2021-08-04,2567,1,CURRANS HILL
17596,2021-08-04,2567,1,HARRINGTON PARK
17597,2021-08-04,2567,1,MOUNT ANNAN
17598,2021-08-04,2567,1,NARELLAN
17599,2021-08-04,2567,1,NARELLAN VALE
17600,2021-08-04,2567,1,SMEATON GRANGE
17601,2021-08-04,2567,1,MOUNT ANNAN
17602,2021-08-06,2567,1,CURRANS HILL
17603,2021-08-06,2567,1,HARRINGTON PARK
17604,2021-08-06,2567,1,MOUNT ANNAN
17605,2021-08-06,2567,1,NARELLAN
17606,2021-08-06,2567,1,NARELLAN VALE
17607,2021-08-06,2567,1,SMEATON GRANGE
17608,2021-08-06,2567,1,MOUNT ANNAN
17609,2021-08-07,2567,2,CURRANS HILL
17610,2021-08-07,2567,2,HARRINGTON PARK
17611,2021-08-07,2567,2,MOUNT ANNAN
17612,2021-08-07,2567,2,NARELLAN
17613,2021-08-07,2567,2,NARELLAN VALE
17614,2021-08-07,2567,2,SMEATON GRANGE
17615,2021-08-07,2567,2,MOUNT ANNAN
17616,2021-08-08,2567,1,CURRANS HILL
17617,2021-08-08,2567,1,HARRINGTON PARK
17618,2021-08-08,2567,1,MOUNT ANNAN
17619,2021-08-08,2567,1,NARELLAN
17620,2021-08-08,2567,1,NARELLAN VALE
17621,2021-08-08,2567,1,SMEATON GRANGE
17622,2021-08-08,2567,1,MOUNT ANNAN
17623,2021-08-09,2567,1,CURRANS HILL
17624,2021-08-09,2567,1,HARRINGTON PARK
17625,2021-08-09,2567,1,MOUNT ANNAN
17626,2021-08-09,2567,1,NARELLAN
17627,2021-08-09,2567,1,NARELLAN VALE
17628,2021-08-09,2567,1,SMEATON GRANGE
17629,2021-08-09,2567,1,MOUNT ANNAN
17630,2021-08-10,2567,1,CURRANS HILL
17631,2021-08-10,2567,1,HARRINGTON PARK
17632,2021-08-10,2567,1,MOUNT ANNAN
17633,2021-08-10,2567,1,NARELLAN
17634,2021-08-10,2567,1,NARELLAN VALE
17635,2021-08-10,2567,1,SMEATON GRANGE
17636,2021-08-10,2567,1,MOUNT ANNAN
17637,2021-08-11,2567,5,CURRANS HILL
17638,2021-08-11,2567,5,HARRINGTON PARK
17639,2021-08-11,2567,5,MOUNT ANNAN
17640,2021-08-11,2567,5,NARELLAN
17641,2021-08-11,2567,5,NARELLAN VALE
17642,2021-08-11,2567,5,SMEATON GRANGE
17643,2021-08-11,2567,5,MOUNT ANNAN
17644,2021-08-12,2567,2,CURRANS HILL
17645,2021-08-12,2567,2,HARRINGTON PARK
17646,2021-08-12,2567,2,MOUNT ANNAN
17647,2021-08-12,2567,2,NARELLAN
17648,2021-08-12,2567,2,NARELLAN VALE
17649,2021-08-12,2567,2,SMEATON GRANGE
17650,2021-08-12,2567,2,MOUNT ANNAN
17651,2021-08-14,2567,1,CURRANS HILL
17652,2021-08-14,2567,1,HARRINGTON PARK
17653,2021-08-14,2567,1,MOUNT ANNAN
17654,2021-08-14,2567,1,NARELLAN
17655,2021-08-14,2567,1,NARELLAN VALE
17656,2021-08-14,2567,1,SMEATON GRANGE
17657,2021-08-14,2567,1,MOUNT ANNAN
17658,2021-08-15,2567,3,CURRANS HILL
17659,2021-08-15,2567,3,HARRINGTON PARK
17660,2021-08-15,2567,3,MOUNT ANNAN
17661,2021-08-15,2567,3,NARELLAN
17662,2021-08-15,2567,3,NARELLAN VALE
17663,2021-08-15,2567,3,SMEATON GRANGE
17664,2021-08-15,2567,3,MOUNT ANNAN
17665,2021-08-16,2567,2,CURRANS HILL
17666,2021-08-16,2567,2,HARRINGTON PARK
17667,2021-08-16,2567,2,MOUNT ANNAN
17668,2021-08-16,2567,2,NARELLAN
17669,2021-08-16,2567,2,NARELLAN VALE
17670,2021-08-16,2567,2,SMEATON GRANGE
17671,2021-08-16,2567,2,MOUNT ANNAN
17672,2021-08-17,2567,5,CURRANS HILL
17673,2021-08-17,2567,5,HARRINGTON PARK
17674,2021-08-17,2567,5,MOUNT ANNAN
17675,2021-08-17,2567,5,NARELLAN
17676,2021-08-17,2567,5,NARELLAN VALE
17677,2021-08-17,2567,5,SMEATON GRANGE
17678,2021-08-17,2567,5,MOUNT ANNAN
17679,2021-08-18,2567,3,CURRANS HILL
17680,2021-08-18,2567,3,HARRINGTON PARK
17681,2021-08-18,2567,3,MOUNT ANNAN
17682,2021-08-18,2567,3,NARELLAN
17683,2021-08-18,2567,3,NARELLAN VALE
17684,2021-08-18,2567,3,SMEATON GRANGE
17685,2021-08-18,2567,3,MOUNT ANNAN
17686,2021-08-19,2567,2,CURRANS HILL
17687,2021-08-19,2567,2,HARRINGTON PARK
17688,2021-08-19,2567,2,MOUNT ANNAN
17689,2021-08-19,2567,2,NARELLAN
17690,2021-08-19,2567,2,NARELLAN VALE
17691,2021-08-19,2567,2,SMEATON GRANGE
17692,2021-08-19,2567,2,MOUNT ANNAN
17693,2021-08-20,2567,4,CURRANS HILL
17694,2021-08-20,2567,4,HARRINGTON PARK
17695,2021-08-20,2567,4,MOUNT ANNAN
17696,2021-08-20,2567,4,NARELLAN
17697,2021-08-20,2567,4,NARELLAN VALE
17698,2021-08-20,2567,4,SMEATON GRANGE
17699,2021-08-20,2567,4,MOUNT ANNAN
17700,2021-08-21,2567,2,CURRANS HILL
17701,2021-08-21,2567,2,HARRINGTON PARK
17702,2021-08-21,2567,2,MOUNT ANNAN
17703,2021-08-21,2567,2,NARELLAN
17704,2021-08-21,2567,2,NARELLAN VALE
17705,2021-08-21,2567,2,SMEATON GRANGE
17706,2021-08-21,2567,2,MOUNT ANNAN
17707,2021-08-22,2567,4,CURRANS HILL
17708,2021-08-22,2567,4,HARRINGTON PARK
17709,2021-08-22,2567,4,MOUNT ANNAN
17710,2021-08-22,2567,4,NARELLAN
17711,2021-08-22,2567,4,NARELLAN VALE
17712,2021-08-22,2567,4,SMEATON GRANGE
17713,2021-08-22,2567,4,MOUNT ANNAN
17714,2021-08-23,2567,3,CURRANS HILL
17715,2021-08-23,2567,3,HARRINGTON PARK
17716,2021-08-23,2567,3,MOUNT ANNAN
17717,2021-08-23,2567,3,NARELLAN
17718,2021-08-23,2567,3,NARELLAN VALE
17719,2021-08-23,2567,3,SMEATON GRANGE
17720,2021-08-23,2567,3,MOUNT ANNAN
17721,2021-08-24,2567,7,CURRANS HILL
17722,2021-08-24,2567,7,HARRINGTON PARK
17723,2021-08-24,2567,7,MOUNT ANNAN
17724,2021-08-24,2567,7,NARELLAN
17725,2021-08-24,2567,7,NARELLAN VALE
17726,2021-08-24,2567,7,SMEATON GRANGE
17727,2021-08-24,2567,7,MOUNT ANNAN
17728,2021-08-25,2567,9,CURRANS HILL
17729,2021-08-25,2567,9,HARRINGTON PARK
17730,2021-08-25,2567,9,MOUNT ANNAN
17731,2021-08-25,2567,9,NARELLAN
17732,2021-08-25,2567,9,NARELLAN VALE
17733,2021-08-25,2567,9,SMEATON GRANGE
17734,2021-08-25,2567,9,MOUNT ANNAN
17735,2021-08-26,2567,5,CURRANS HILL
17736,2021-08-26,2567,5,HARRINGTON PARK
17737,2021-08-26,2567,5,MOUNT ANNAN
17738,2021-08-26,2567,5,NARELLAN
17739,2021-08-26,2567,5,NARELLAN VALE
17740,2021-08-26,2567,5,SMEATON GRANGE
17741,2021-08-26,2567,5,MOUNT ANNAN
17742,2021-08-27,2567,3,CURRANS HILL
17743,2021-08-27,2567,3,HARRINGTON PARK
17744,2021-08-27,2567,3,MOUNT ANNAN
17745,2021-08-27,2567,3,NARELLAN
17746,2021-08-27,2567,3,NARELLAN VALE
17747,2021-08-27,2567,3,SMEATON GRANGE
17748,2021-08-27,2567,3,MOUNT ANNAN
17749,2021-08-28,2567,4,CURRANS HILL
17750,2021-08-28,2567,4,HARRINGTON PARK
17751,2021-08-28,2567,4,MOUNT ANNAN
17752,2021-08-28,2567,4,NARELLAN
17753,2021-08-28,2567,4,NARELLAN VALE
17754,2021-08-28,2567,4,SMEATON GRANGE
17755,2021-08-28,2567,4,MOUNT ANNAN
17756,2021-08-29,2567,4,CURRANS HILL
17757,2021-08-29,2567,4,HARRINGTON PARK
17758,2021-08-29,2567,4,MOUNT ANNAN
17759,2021-08-29,2567,4,NARELLAN
17760,2021-08-29,2567,4,NARELLAN VALE
17761,2021-08-29,2567,4,SMEATON GRANGE
17762,2021-08-29,2567,4,MOUNT ANNAN
17763,2021-08-30,2567,6,CURRANS HILL
17764,2021-08-30,2567,6,HARRINGTON PARK
17765,2021-08-30,2567,6,MOUNT ANNAN
17766,2021-08-30,2567,6,NARELLAN
17767,2021-08-30,2567,6,NARELLAN VALE
17768,2021-08-30,2567,6,SMEATON GRANGE
17769,2021-08-30,2567,6,MOUNT ANNAN
17770,2021-08-31,2567,4,CURRANS HILL
17771,2021-08-31,2567,4,HARRINGTON PARK
17772,2021-08-31,2567,4,MOUNT ANNAN
17773,2021-08-31,2567,4,NARELLAN
17774,2021-08-31,2567,4,NARELLAN VALE
17775,2021-08-31,2567,4,SMEATON GRANGE
17776,2021-08-31,2567,4,MOUNT ANNAN
17777,2021-09-01,2567,5,CURRANS HILL
17778,2021-09-01,2567,5,HARRINGTON PARK
17779,2021-09-01,2567,5,MOUNT ANNAN
17780,2021-09-01,2567,5,NARELLAN
17781,2021-09-01,2567,5,NARELLAN VALE
17782,2021-09-01,2567,5,SMEATON GRANGE
17783,2021-09-01,2567,5,MOUNT ANNAN
17784,2021-09-02,2567,10,CURRANS HILL
17785,2021-09-02,2567,10,HARRINGTON PARK
17786,2021-09-02,2567,10,MOUNT ANNAN
17787,2021-09-02,2567,10,NARELLAN
17788,2021-09-02,2567,10,NARELLAN VALE
17789,2021-09-02,2567,10,SMEATON GRANGE
17790,2021-09-02,2567,10,MOUNT ANNAN
17791,2021-09-03,2567,10,CURRANS HILL
17792,2021-09-03,2567,10,HARRINGTON PARK
17793,2021-09-03,2567,10,MOUNT ANNAN
17794,2021-09-03,2567,10,NARELLAN
17795,2021-09-03,2567,10,NARELLAN VALE
17796,2021-09-03,2567,10,SMEATON GRANGE
17797,2021-09-03,2567,10,MOUNT ANNAN
17798,2021-09-04,2567,2,CURRANS HILL
17799,2021-09-04,2567,2,HARRINGTON PARK
17800,2021-09-04,2567,2,MOUNT ANNAN
17801,2021-09-04,2567,2,NARELLAN
17802,2021-09-04,2567,2,NARELLAN VALE
